Gene,RANGE,N_INFORMATIVE,NumVar,NumPolyVar,NonRefSite,P_value,Test_Type,neg_log10_p,significance_level,Q,rho,OptFreq,Zmax,Stat
LARGE1,"22:31998495-32646464,22:31998495-32648551,22:31998495-32298248,22:31998495-32298248,22:31998495-32646464,22:31998495-32646464,22:31998495-32648551,22:31998495-32599317,22:31998495-32599317,22:31998495-32646464,22:31998495-32648812,22:31998495-32648551,22:31998495-32648812",282,5,5,,0.656862,SKAT-O,0.1825258616939172,Not_Significant,514.058,0.0,,,
DAPK2,"15:61986287-62125737,15:61986287-62125737,15:61986287-62125737,15:61986287-62125737,15:61986287-62125737,15:61995395-62125737,15:61986287-62125737,15:61986287-62125737,15:61986287-62125737",282,2,2,,0.657364,Variable_Threshold,0.1821940833840701,Not_Significant,,,0.007093,6.32541,6.32541
ACTR10,14:57736619-57772106,282,2,2,,0.657512,SKAT-O,0.1820963166234126,Not_Significant,74.956,1.0,,,
TAFA4,"3:68863606-69064388,3:68863604-69064451",282,3,3,,0.660157,SKAT-O,0.18035276729880823,Not_Significant,173.553,1.0,,,
NUP107,"12:67367024-67425856,12:67367024-67425856",282,2,2,,0.660343,SKAT-O,0.18023042155981808,Not_Significant,96.0631,0.0,,,
UBA3,"3:69186570-69212206,3:69186570-69212206,3:69186570-69212214",282,1,1,5.0,0.660377,CMC,0.180208061010439,Not_Significant,,,,,
HR,"8:22027876-22044510,8:22027876-22044468",282,1,1,5.0,0.661157,CMC,0.17969539961054987,Not_Significant,,,,,
LINC02762,11:111646681-111738467,282,1,1,,0.661234,SKAT-O,0.1796448235326057,Not_Significant,18.4573,0.0,,,
PRTFDC1,"10:25177548-25281541,10:25177548-25281541",282,1,1,4.0,0.661614,CMC,0.17939531352440732,Not_Significant,,,,,
SLC17A1,6:25891121-25940259,282,2,2,9.0,0.661706,CMC,0.17933492738590798,Not_Significant,,,,,
ADCY5,"3:124483832-124617879,3:124483832-124650627,3:124483832-124650627",282,1,1,4.0,0.662701,CMC,0.17868237406839527,Not_Significant,,,,,
PAPSS2,"10:89409614-89497442,10:89409614-89497442",282,1,1,,0.662942,SKAT-O,0.17852446583625164,Not_Significant,10.0716,0.0,,,
SPAG16,"2:213857347-213890954,2:213857432-214983470,2:213857432-214983470,2:213857432-214983470",282,3,3,,0.664578,SKAT-O,0.17745403957964376,Not_Significant,84.5818,0.0,,,
ZNF333,"19:14661859-14693711,19:14661859-14693711,19:14661859-14693711,19:14661859-14693711,19:14661859-14705554,19:14661859-14693711,19:14661859-14693711",282,2,2,,0.664595,SKAT-O,0.17744293040695852,Not_Significant,101.74,1.0,,,
LINC02506,4:31642898-31800926,282,1,1,3.0,0.665208,CMC,0.17704253645948875,Not_Significant,,,,,
WDR11-AS1,10:122511313-122600681,282,1,1,4.0,0.665232,CMC,0.1770268678572717,Not_Significant,,,,,
CCDC7,"10:32775073-32903495,10:32775073-32843521,10:32775073-32903495,10:32775073-33211798,10:32775073-32903495",282,2,2,,0.666535,Variable_Threshold,0.1761770406870721,Not_Significant,,,0.00532,6.32541,6.32541
ZNF610,"19:57540493-57562188,19:57531309-57562188,19:57531309-57562188,19:57531307-57562843",282,1,1,3.0,0.666978,CMC,0.1758884908753183,Not_Significant,,,,,
PIK3CD,"1:9634375-9711759,1:9672188-9711759,1:9674111-9711567",282,1,1,3.0,0.667459,CMC,0.17557540654860607,Not_Significant,,,,,
PIK3CD-AS2,"1:9655070-9670219,1:9655070-9670219,1:9663489-9670219",282,1,1,3.0,0.667459,CMC,0.17557540654860607,Not_Significant,,,,,
LHFPL3,7:103756339-104336239,282,5,5,12.0,0.667781,CMC,0.17536594184430765,Not_Significant,,,,,
FGFR2,"10:123227835-123347948,10:123227835-123347948,10:123227833-123343762,10:123227833-123347962,10:123227833-123280818,10:123227833-123346149,10:123227835-123347948,10:123227835-123347948,10:123231328-123347948,10:123231356-123343471,10:123227835-123347948,10:123227833-123343471,10:123227833-123343471",282,2,2,,0.667862,Variable_Threshold,0.17531326631188276,Not_Significant,,,0.008866,5.38653,5.38653
PAPPA,9:117955890-118204421,282,2,2,,0.667877,SKAT-O,0.17530351228474295,Not_Significant,94.814,0.0,,,
MAGOH,1:53465159-53476778,282,1,1,3.0,0.668158,CMC,0.1751208273233246,Not_Significant,,,,,
PANX1,11:93501654-93554782,282,2,2,,0.66963,Variable_Threshold,0.17416509781258432,Not_Significant,,,0.007093,6.77729,6.77729
LYST,"1:233890963-234096829,1:233890953-234113631,1:234056245-234113636",282,2,2,,0.670741,Variable_Threshold,0.17344514597851332,Not_Significant,,,0.00532,6.32541,6.32541
RABGAP1L,"1:173111278-173193950,1:173035498-173231068,1:173110179-173231068,1:173035498-173231068,1:173035498-173231068,1:173035498-173193947,1:173035498-173231068,1:172936755-173193947,1:172936755-173231068,1:172936299-173231068,1:173200537-173231068,1:173110146-173193950,1:172395280-172784322,1:172395174-173193950,1:172395280-173231068,1:172395280-172482102,1:172510860-172781665,1:172936299-173231068,1:172395280-173231068,1:172395280-173193947,1:172395280-173231068",282,6,6,,0.671992,Variable_Threshold,0.17263589714935343,Not_Significant,,,0.00532,5.52907,5.52907
OOSP1,11:59466927-59519894,282,1,1,4.0,0.673142,CMC,0.17189331124211957,Not_Significant,,,,,
TPO,"2:1396239-1525506,2:1396241-1526450,2:1397186-1525506,2:1396239-1525506,2:1397186-1525506,2:1396239-1525506",282,3,3,,0.673795,SKAT-O,0.17147221609230784,Not_Significant,117.255,0.6,,,
LDLRAD4,"18:13601462-13642753,18:13601462-13642753,18:13207680-13642750,18:13207680-13642750,18:13267360-13642750,18:13328601-13642750,18:13208758-13642750,18:13631756-13642753,18:13601762-13642753,18:13208758-13642750",282,3,3,11.0,0.67476,CMC,0.17085067044297228,Not_Significant,,,,,
TEKT1,17:6642035-6675772,282,2,2,,0.675391,Variable_Threshold,0.1704447309028276,Not_Significant,,,0.00532,6.32541,6.32541
RBM26,"13:78791003-78878357,13:78791003-78878391,13:78791003-78878357,13:78791003-78878391",282,1,1,,0.675412,SKAT-O,0.1704312275509388,Not_Significant,15.7278,0.0,,,
ATP8A2,"13:24940911-25497989,13:24844111-25497989",282,8,8,,0.675926,Variable_Threshold,0.17010084777258055,Not_Significant,,,0.007093,6.58538,6.58538
CCDC88C,14:90807419-90953917,282,2,2,,0.67594,Variable_Threshold,0.17009185261663043,Not_Significant,,,0.00532,6.32541,6.32541
CA5A,"16:86479119-86527636,16:86479119-86527636,16:86479119-86527636,16:86472655-86527636",282,1,1,5.0,0.676123,CMC,0.16997429020914848,Not_Significant,,,,,
BCAS3,"17:56109993-56824974,17:56109993-56824974,17:56109993-56824974,17:56109993-56824974,17:56109993-56824974,17:56109993-56824974,17:56109993-56824974,17:56109993-56824974",282,4,4,,0.676404,SKAT-O,0.1697938328117425,Not_Significant,140.206,1.0,,,
SPON1,11:13940845-14246255,282,2,2,,0.676839,Variable_Threshold,0.16951462485554414,Not_Significant,,,0.007093,2.95039,2.95039
LOC102724084,16:78747355-79154533,282,1,1,5.0,0.676914,CMC,0.16946650368990152,Not_Significant,,,,,
NUAK1,12:104981254-105057941,282,2,2,,0.677141,SKAT-O,0.16932088944481458,Not_Significant,104.004,1.0,,,
RALYL,"8:85257995-85996633,8:85257995-85996633,8:85257995-85996633,8:85259455-85996633,8:85258063-85996633,8:85257995-85996633,8:85257995-85996633,8:85257995-85996633,8:85780716-85996633,8:85257995-85996633,8:85257576-85996633,8:85259455-85996633,8:85259455-85996633,8:85259455-85996633,8:85257995-85996633,8:85257995-85996633,8:85257995-85996633,8:85257995-85996633,8:85257995-85996633,8:85257995-85996633,8:85257995-85996633,8:85257995-85996633,8:85257995-85996633,8:85257995-85996633,8:85257995-85996633,8:85490273-85996633",282,1,1,4.0,0.677284,CMC,0.16922918394448355,Not_Significant,,,,,
STK11IP,2:220170822-220189417,282,1,1,,0.677394,SKAT-O,0.16915865442659905,Not_Significant,9.057,0.0,,,
SEMA7A,"15:72488682-72513352,15:72488682-72513352,15:72488677-72513098",282,1,1,5.0,0.677637,CMC,0.16900288889764245,Not_Significant,,,,,
CYP11A1,"15:72417155-72445588,15:72417155-72447040",282,1,1,5.0,0.677637,CMC,0.16900288889764245,Not_Significant,,,,,
CCDC33,"15:72315719-72415535,15:72397952-72415535,15:72397952-72415535",282,2,2,5.0,0.677637,CMC,0.16900288889764245,Not_Significant,,,,,
ATXN10,"22:44446377-44619851,22:44446341-44619851",282,2,2,,0.677744,SKAT-O,0.16893431849616836,Not_Significant,27.15,0.0,,,
ULK2,"17:19614734-19711841,17:19614734-19711841",282,1,1,4.0,0.678273,CMC,0.16859547054281454,Not_Significant,,,,,
FER1L6,8:124933407-125201483,282,2,2,,0.679913,Variable_Threshold,0.16754665499548743,Not_Significant,,,0.008866,3.88922,3.88922
ATP2B2,"3:10340706-10522270,3:10340706-10636646,3:10340706-10522270,3:10340706-10522270,3:10340706-10522268",282,1,1,5.0,0.68019,CMC,0.16736975725590383,Not_Significant,,,,,
SWI5,"9:130077478-130091089,9:130078375-130091089,9:130078375-130091089,9:130077455-130091089",282,1,1,3.0,0.680198,CMC,0.1673646493663087,Not_Significant,,,,,
MED27,"9:133725319-133945075,9:133938558-133945075,9:133725319-133945075",282,1,1,5.0,0.680501,CMC,0.1671712322620237,Not_Significant,,,,,
CNTN4,"3:2908898-3074645,3:2255512-3074645,3:2908898-3074645,3:2115549-3074642,3:2115486-3074645",282,1,1,,0.683828,SKAT-O,0.16505312056701502,Not_Significant,13.717,0.0,,,
LINC02558,22:30696809-30763186,282,1,1,3.0,0.684592,CMC,0.16456818024365072,Not_Significant,,,,,
TPH1,11:17995677-18024392,282,1,1,5.0,0.685409,CMC,0.16405019721476716,Not_Significant,,,,,
RPRD1B,20:36095561-36154180,282,1,1,5.0,0.685495,CMC,0.16399570860653107,Not_Significant,,,,,
NACA,"12:55392477-55405350,12:55392477-55405350,12:55392477-55405350,12:55392477-55405350,12:55392477-55405350,12:55392477-55405350,12:55392477-55405350",282,1,1,4.0,0.685861,CMC,0.16376389165433097,Not_Significant,,,,,
TRPC3,"4:123015085-123092665,4:123019632-123073718,4:123015085-123092665",282,1,1,4.0,0.685861,CMC,0.16376389165433097,Not_Significant,,,,,
RBBP9,20:18415185-18425869,282,1,1,4.0,0.686224,CMC,0.16353409699786448,Not_Significant,,,,,
LOC392232,8:73277540-73326423,282,1,1,4.0,0.686298,CMC,0.16348726672236874,Not_Significant,,,,,
KCNMB4,12:69046336-69114339,282,2,2,,0.688159,Variable_Threshold,0.16231120588565512,Not_Significant,,,0.007093,5.40392,5.40392
MIR6130,9:105660048-105980430,282,4,4,,0.688505,Variable_Threshold,0.16209290150070346,Not_Significant,,,0.007093,5.40392,5.40392
PEAK1,"15:75187555-75499501,15:75187555-75499501,15:75257250-75499501",282,2,2,,0.688755,SKAT-O,0.16193523537859392,Not_Significant,44.5138,1.0,,,
HTD2,"3:58267286-58280960,3:58267011-58280960,3:58267011-58280960,3:58267011-58280960",282,1,1,3.0,0.689906,CMC,0.16121007804867943,Not_Significant,,,,,
RPP14,"3:58267011-58280960,3:58267286-58280960",282,1,1,3.0,0.689906,CMC,0.16121007804867943,Not_Significant,,,,,
LRRC4B,"19:55711961-55763504,19:55711961-55746111",282,1,1,4.0,0.69005,CMC,0.16111943978829857,Not_Significant,,,,,
LINC01821,2:194917237-194992600,282,1,1,4.0,0.690215,CMC,0.16101560669848555,Not_Significant,,,,,
LRCH1,"13:46025305-46217034,13:46025305-46225176,13:46025305-46217034",282,2,2,,0.690976,SKAT-O,0.16053703692186275,Not_Significant,33.8638,0.0,,,
CDKL2,"4:76720729-76774736,4:76720729-76774736",282,1,1,,0.691253,Variable_Threshold,0.16036297086899073,Not_Significant,,,0.008866,1.9078,1.9078
DDC,"7:50493634-50600596,7:50493634-50596262,7:50493627-50596262,7:50527838-50596262,7:50493627-50596262,7:50493627-50596262,7:50493634-50596262",282,1,1,,0.693407,SKAT-O,0.15901177841941383,Not_Significant,45.7653,0.0,,,
MAPKAPK3,"3:50624296-50661732,3:50629585-50661726,3:50629565-50661732",282,1,1,,0.693644,Variable_Threshold,0.15886336600600903,Not_Significant,,,0.008866,1.9078,1.9078
CACNG5,"17:62261696-62321330,17:62261696-62321330",282,1,1,5.0,0.694322,CMC,0.15843907364992713,Not_Significant,,,,,
NFIA,"1:61315486-61701048,1:61320820-61701048,1:61319998-61701048,1:61320820-61701048",282,3,3,,0.694765,Variable_Threshold,0.1581620680167225,Not_Significant,,,0.007093,6.77729,6.77729
TOR3A,1:177317827-177331752,282,1,1,,0.695067,Variable_Threshold,0.15797333018999377,Not_Significant,,,0.008866,1.9078,1.9078
STOML3,"13:38438061-38462968,13:38438061-38462996",282,1,1,,0.695231,Variable_Threshold,0.15787087115550977,Not_Significant,,,0.008866,1.9078,1.9078
ANO3,"11:26310252-26641412,11:26452024-26641412,11:26167245-26641412",282,4,4,,0.695466,SKAT-O,0.15772409697793024,Not_Significant,277.017,1.0,,,
MYO1D,"17:27843652-28228255,17:28110942-28228255,17:27945332-28228255",282,1,1,,0.695946,Variable_Threshold,0.15742445695817628,Not_Significant,,,0.008866,1.9078,1.9078
NFAT5,"16:68157369-68296058,16:68157369-68287094,16:68157369-68296058,16:68157369-68296058,16:68157369-68296058,16:68157369-68296058,16:68157369-68296058",282,3,3,,0.696506,SKAT-O,0.15707513802585005,Not_Significant,142.406,1.0,,,
ARSK,5:94916560-94966562,282,1,1,,0.697457,Variable_Threshold,0.15648256258967705,Not_Significant,,,0.008866,1.9078,1.9078
PRKCSH,"19:11407077-11422782,19:11407465-11422782,19:11407077-11422782,19:11407560-11422782,19:11407455-11422782,19:11407455-11422782,19:11407455-11422782",282,2,2,,0.698287,SKAT-O,0.15596604313844586,Not_Significant,62.4492,1.0,,,
ICAM2,"17:59433686-59451725,17:59433686-59451726,17:59433686-59451726,17:59433686-59451726,17:59433686-59438015",282,1,1,3.0,0.698787,CMC,0.1556551830834698,Not_Significant,,,,,
MLH3,"14:74550230-74587923,14:74550230-74587923",282,1,1,5.0,0.69907,CMC,0.15547933485284568,Not_Significant,,,,,
IGSF10,"3:152636682-152641258,3:152636682-152641258,3:152636682-152661539,3:152636682-152739794,3:152636682-152739794,3:152636682-152739794,3:152636682-152739794",282,1,1,,0.699277,SKAT-O,0.1553507559544597,Not_Significant,3.69698,0.0,,,
ME3,"11:85829797-86061326,11:85829797-86061326,11:85829797-86060888,11:85829797-86061326,11:85829797-86061326,11:85829797-86061075,11:85829797-86061326,11:85829797-86060888",282,1,1,3.0,0.699277,CMC,0.1553507559544597,Not_Significant,,,,,
PIWIL3,"22:23445000-23500687,22:23445000-23500687,22:23445000-23500687,22:23445000-23500687",282,1,1,,0.699917,SKAT-O,0.1549534579560374,Not_Significant,2.9854,0.0,,,
RUNX2,"6:45404031-45626797,6:45497989-45626797,6:45404044-45626797,6:45497989-45626797,6:45404044-45447763,6:45404044-45447763",282,1,1,,0.69992,Variable_Threshold,0.1549515964772428,Not_Significant,,,0.007093,1.67933,1.67933
GDPD5,"11:74823332-74914266,11:74823332-74841020,11:74823332-74914634",282,1,1,3.0,0.700065,CMC,0.15486163451322008,Not_Significant,,,,,
STXBP3,1:109090818-109153664,282,1,1,,0.700301,Variable_Threshold,0.15471525349754356,Not_Significant,,,0.008866,1.9078,1.9078
C12orf76,"12:108963364-108989883,12:108963364-108970835,12:108963364-108995827,12:108963364-108970835,12:108963364-108995827",282,1,1,4.0,0.700407,CMC,0.1546495221457277,Not_Significant,,,,,
TBC1D3L,"17:33412078-33422991,17:33358386-33369299,17:33358386-33369299,17:33541290-33552202,17:33412078-33422991,17:33358386-33369299,17:33591516-33602410,17:31820231-31831118,17:33591516-33602410,17:33358386-33369299,17:33412078-33422991,17:31605197-31882171,17:33541290-33552202,17:33591516-33602410,17:33541290-33552202,17:31820231-31831118,17:33591516-33602410,17:33591516-33602410,17:33358386-33369299,17:33412078-33422991,17:31605197-31831118,17:33541290-33552202,17_random:993947-1004834,17_random:993947-1004834,17_random:993947-1004834,17_random:993947-1004834,17_random:993947-1004834",282,1,1,,0.700458,SKAT-O,0.15461790022843108,Not_Significant,3.67999,0.0,,,
TBC1D3G,"17:31820231-31831106,17:31605197-31616095,17_random:993947-1004822",282,1,1,,0.700458,SKAT-O,0.15461790022843108,Not_Significant,3.67999,0.0,,,
TBC1D3H,"17:31605141-31616109,17:31820175-31831120,17_random:993891-1004836",282,1,1,,0.700458,SKAT-O,0.15461790022843108,Not_Significant,3.67999,0.0,,,
ZNF682,"19:19976226-20011314,19:19976226-20011064",282,1,1,,0.700477,Variable_Threshold,0.15460612010279118,Not_Significant,,,0.007093,1.67933,1.67933
IARS1,"9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800,9:94012309-94095800",282,1,1,,0.700755,Variable_Threshold,0.15443379479541425,Not_Significant,,,0.008866,1.9078,1.9078
LYPD6,"2:149895346-150038898,2:149894744-150038905",282,1,1,,0.700817,Variable_Threshold,0.15439537185617808,Not_Significant,,,0.008866,1.9078,1.9078
CADM2,"3:85090829-86206269,3:85090829-86206269,3:85090829-86206269,3:85090829-86206269,3:85636455-86206269,3:85636455-86206269,3:85636455-86206269,3:85090829-86206269,3:85636455-86206269,3:85090829-86206269,3:85090829-86206269,3:85858083-86206269,3:85090829-86206269,3:85090829-86206269",282,5,5,14.0,0.700892,CMC,0.15434889703697693,Not_Significant,,,,,
NBPF3,"1:21639216-21683980,1:21639216-21683980,1:21639216-21683980,1:21639216-21683980,1:21639216-21683980,1:21639216-21683980,1:21639216-21683980,1:21639216-21683980,1:21639216-21683980,1:21639216-21683980,1:21639216-21683980",282,1,1,,0.701206,Variable_Threshold,0.1541543764405601,Not_Significant,,,0.008866,1.9078,1.9078
ITGAL,"16:30391563-30442007,16:30391563-30442007",282,1,1,,0.701299,SKAT-O,0.15409678037227342,Not_Significant,7.28359,0.0,,,
SLC2A9,"4:9436945-9650970,4:9436945-9632219",282,1,1,,0.701347,Variable_Threshold,0.1540670563576047,Not_Significant,,,0.008866,1.9078,1.9078
IQCB1,"3:122971297-123036616,3:122971297-123036597,3:122971297-123036616,3:122971297-123036616",282,1,1,,0.701347,Variable_Threshold,0.1540670563576047,Not_Significant,,,0.008866,1.9078,1.9078
ANKRD30B,"18:14738170-14807090,18:14738170-14844258",282,1,1,,0.701425,Variable_Threshold,0.15401875917228403,Not_Significant,,,0.008866,1.9078,1.9078
CBWD2,"2:113911737-113970251,2:113911737-113970251,2:113911737-113970251,2:113911737-113970251,2:113911737-113970251,2:113911737-113970251,2:113911737-113970251,2:113911737-113970251",282,1,1,3.0,0.701471,CMC,0.1539902787344259,Not_Significant,,,,,
DLEU1,"13:49554305-49579355,13:49554305-50000780,13:49554305-49579355",282,4,4,,0.701984,Variable_Threshold,0.15367278643272925,Not_Significant,,,0.008866,5.96155,5.96155
MDH2,"7:75515359-75534762,7:75515359-75516301,7:75515359-75534762,7:75515359-75534762",282,1,1,,0.702269,SKAT-O,0.15349650206083634,Not_Significant,12.4285,0.0,,,
ATG4C,"1:63022390-63103773,1:63022364-63103529",282,2,2,,0.702855,Variable_Threshold,0.1531342613174573,Not_Significant,,,0.008866,1.9078,1.9078
DCUN1D3,16:20773747-20819181,282,1,1,4.0,0.702933,CMC,0.15308606774968858,Not_Significant,,,,,
FRMPD1,"9:37640950-37736901,9:37593225-37736901,9:37593225-37736901,9:37658005-37736901",282,1,1,,0.703101,Variable_Threshold,0.15298228437985978,Not_Significant,,,0.008866,1.9078,1.9078
INSYN2A,10:128823683-128884845,282,1,1,,0.703435,Variable_Threshold,0.15277602679429897,Not_Significant,,,0.008866,1.9078,1.9078
SPTBN4,"19:45664747-45774210,19:45728237-45758501",282,1,1,,0.70348,Variable_Threshold,0.15274824508510929,Not_Significant,,,0.008866,1.9078,1.9078
LOC101928441,12:23219836-23235788,282,1,1,4.0,0.703489,CMC,0.15274268895652762,Not_Significant,,,,,
GYS2,12:21580307-21649048,282,1,1,,0.70369,Variable_Threshold,0.15261862060210188,Not_Significant,,,0.008866,1.9078,1.9078
MT1G,"16:55258142-55259478,16:55258142-55259478",282,1,1,,0.70369,Variable_Threshold,0.15261862060210188,Not_Significant,,,0.008866,1.9078,1.9078
LOC101927421,5:124400422-124731326,282,1,1,5.0,0.703794,CMC,0.15255443994185972,Not_Significant,,,,,
LINC00298,2:7980006-8034396,282,1,1,5.0,0.703912,CMC,0.1524816310613341,Not_Significant,,,,,
CCDC39,3:181814489-181879971,282,1,1,,0.703982,Variable_Threshold,0.15243844512012222,Not_Significant,,,0.008866,1.9078,1.9078
