Gene,RANGE,N_INFORMATIVE,NumVar,NumPolyVar,NonRefSite,P_value,Test_Type,neg_log10_p,significance_level,Q,rho,OptFreq,Zmax,Stat
BUB1B,15:38240561-38300615,282,1,1,,0.703895,Variable_Threshold,0.15249211972376112,Not_Significant,,,0.007093,1.67933,1.67933
SEPTIN8,"5:132119595-132141460,5:132119594-132140830,5:132114409-132140830,5:132119594-132140830,5:132119594-132140830,5:132119594-132140830",282,1,1,,0.235106,Variable_Threshold,0.628736287363189,Not_Significant,,,0.007093,10.1359,10.1359
SF3B3,16:69115219-69169072,282,1,1,,0.176164,Variable_Threshold,0.7540828371200234,Not_Significant,,,0.00532,13.1693,13.1693
MPZL3,"11:117602614-117628290,11:117602614-117628290,11:117602614-117628290,11:117602614-117628290",282,1,1,,0.408599,Variable_Threshold,0.3887027005890664,Not_Significant,,,0.00532,6.32541,6.32541
DNAI3,"1:85300597-85371409,1:85300568-85371409",282,1,1,,0.488679,Variable_Threshold,0.31097632350523924,Not_Significant,,,0.007093,6.77729,6.77729
CARM1,"19:10843228-10894749,19:10844104-10894749,19:10843228-10894749",282,1,1,,0.721834,Variable_Threshold,0.14156266555079383,Not_Significant,,,0.008866,1.9078,1.9078
JHY,"11:122258445-122281805,11:122258676-122339780,11:122258847-122335640,11:122258445-122335640,11:122258445-122335640",282,1,1,,0.57783,Variable_Threshold,0.23819991403866642,Not_Significant,,,0.008866,5.66967,5.66967
MYOM1,"18:3056804-3209966,18:3056804-3209966",282,1,1,,0.427376,Variable_Threshold,0.36918987000588116,Not_Significant,,,0.007093,6.32541,6.32541
PPRC1,"10:103882786-103900080,10:103882786-103900080,10:103882740-103900080",282,1,1,,0.0866904,Variable_Threshold,1.0620289931566105,Not_Significant,,,0.007093,15.2339,15.2339
MED27,"9:133725319-133945075,9:133938558-133945075,9:133725319-133945075",282,1,1,,0.704936,Variable_Threshold,0.15185031011289665,Not_Significant,,,0.008866,1.9078,1.9078
ZFHX3,"16:71374286-71639528,16:71374286-71650421,16:71718037-71735847",282,5,5,,0.139069,Variable_Threshold,0.8567696682061334,Not_Significant,,,0.007093,15.2339,15.2339
FLRT1,"11:63559978-63643219,11:63560729-63643219",282,4,4,,0.236666,Variable_Threshold,0.6258641293670479,Not_Significant,,,0.008866,11.5313,11.5313
LINC01790,2:195303563-195334404,282,1,1,,0.9175,Variable_Threshold,0.03739392707587306,Not_Significant,,,0.007093,1.67933,1.67933
LINC01821,2:194917237-194992600,282,1,1,,0.913,Variable_Threshold,0.039529222465701036,Not_Significant,,,0.007093,1.67933,1.67933
TMEM237,"2:202193153-202215638,2:202193153-202216471",282,1,1,,0.486486,Variable_Threshold,0.312929653258388,Not_Significant,,,0.008866,6.77729,6.77729
DCUN1D3,16:20773747-20819181,282,1,1,,0.9195,Variable_Threshold,0.03644826642590373,Not_Significant,,,0.007093,1.67933,1.67933
GAS2L1,"22:28033012-28038776,22:28033012-28038776,22:28033012-28038776,22:28033012-28038776",282,1,1,,0.475235,Variable_Threshold,0.32309158202703436,Not_Significant,,,0.007093,6.77729,6.77729
PPM1E,"17:54188213-54417322,17:54188228-54417322",282,2,2,,0.209273,Variable_Threshold,0.6792867998859131,Not_Significant,,,0.008866,11.6809,11.6809
PCDHGC5,"5:140848831-140872724,5:140848991-140851628",282,1,1,,0.171255,Variable_Threshold,0.7663567398897861,Not_Significant,,,0.00532,13.1693,13.1693
LINC00499,4:139450314-139564948,282,3,3,,0.577388,Variable_Threshold,0.23853224641293386,Not_Significant,,,0.008866,8.59575,8.59575
WNT9A,1:226172979-226202256,282,1,1,,0.426136,Variable_Threshold,0.37045177502056575,Not_Significant,,,0.00532,6.32541,6.32541
FBXO38,"5:147743713-147802592,5:147743690-147802592,5:147743713-147802592",282,1,1,,0.40045,Variable_Threshold,0.39745170200092683,Not_Significant,,,0.00532,6.32541,6.32541
FRMPD1,"9:37640950-37736901,9:37593225-37736901,9:37593225-37736901,9:37658005-37736901",282,1,1,,0.703101,Variable_Threshold,0.15298228437985978,Not_Significant,,,0.008866,1.9078,1.9078
ATXN7,"3:63859114-63964176,3:63872827-63964176,3:63824582-63964176,3:63825249-63964176,3:63928509-63964176,3:63823859-63863166,3:63823859-63864913",282,1,1,,0.0833855,Variable_Threshold,1.0789094627612494,Not_Significant,,,0.007093,15.2339,15.2339
CDH20,18:57151642-57373990,282,3,3,,0.847186,Variable_Threshold,0.07202122968643578,Not_Significant,,,0.008866,1.23109,1.23109
KCNJ4,"22:37152278-37181151,22:37152278-37169979",282,1,1,,0.467228,Variable_Threshold,0.3304711387528553,Not_Significant,,,0.007093,6.77729,6.77729
SYNPO,"5:149977398-150012096,5:149960830-150013987,5:150000414-150018962,5:150000414-150013987",282,2,2,,0.649615,Variable_Threshold,0.18734395553101735,Not_Significant,,,0.00532,6.32541,6.32541
GSTM1,"1:110031961-110037890,1:110031961-110037890",282,1,1,,0.786,Variable_Threshold,0.10457745396059209,Not_Significant,,,0.007093,3.42194,3.42194
LOC101927636,4:145052933-145123055,282,1,1,,0.42663,Variable_Threshold,0.369948608857612,Not_Significant,,,0.00532,6.32541,6.32541
STK11IP,2:220170822-220189417,282,1,1,,0.8025,Variable_Threshold,0.09555495892309032,Not_Significant,,,0.00532,3.42194,3.42194
MIR762HG,"16:30794281-30814040,16:30794281-30814040,16:30794281-30814040",282,1,1,,0.93,Variable_Threshold,0.03151705144606486,Not_Significant,,,0.008866,1.9078,1.9078
MEGF6,1:3394374-3517932,282,1,1,,0.177017,Variable_Threshold,0.7519850237417871,Not_Significant,,,0.00532,13.1693,13.1693
NFE2,"12:52972157-52981088,12:52972157-52975830,12:52972162-52981066",282,1,1,,0.902,Variable_Threshold,0.04479346245805826,Not_Significant,,,0.007093,1.67933,1.67933
GPR1,"2:206748286-206786597,2:206748286-206786597,2:206748286-206791016,2:206748286-206791016,2:206748284-206791016,2:206748284-206791016",282,3,3,,0.880556,Variable_Threshold,0.05524301934732893,Not_Significant,,,0.00532,0.218496,0.218496
GPM6A,"4:176791081-176945821,4:176791081-177160836,4:176791081-177160836,4:176791081-177160836,4:176791081-177160836,4:176791081-176971259",282,1,1,,0.428656,Variable_Threshold,0.36789109297153,Not_Significant,,,0.00532,6.32541,6.32541
SLC30A8,"8:118216414-118258134,8:118032370-118258134,8:118032394-118258134,8:118031636-118258134,8:118216414-118258134",282,2,2,,0.226706,Variable_Threshold,0.6445369856855293,Not_Significant,,,0.00532,13.0999,13.0999
CKMT2,"5:80564894-80597973,5:80564894-80597973,5:80564896-80597973",282,1,1,,0.284065,Variable_Threshold,0.5465822729410995,Not_Significant,,,0.008866,9.48527,9.48527
CKM,19:50501510-50517973,282,1,1,,0.559648,Variable_Threshold,0.2520850439279975,Not_Significant,,,0.008866,5.66967,5.66967
TXNDC12,"1:52258391-52293451,1:52270356-52294431,1:52270356-52294431",282,1,1,,0.723806,Variable_Threshold,0.14037782112269223,Not_Significant,,,0.008866,1.9078,1.9078
FAM135B,"8:139211447-139578686,8:139211447-139579155",282,1,1,,0.425457,Variable_Threshold,0.37114432654624063,Not_Significant,,,0.008866,5.66967,5.66967
TEAD4,"12:2939361-3020103,12:2938823-3020103,12:2938823-3020103",282,1,1,,0.484799,Variable_Threshold,0.31443828466464524,Not_Significant,,,0.008866,6.77729,6.77729
SLIT3,"5:168021322-168660721,5:168021322-168660721",282,3,3,,0.559317,Variable_Threshold,0.2523419804321829,Not_Significant,,,0.007093,8.41542,8.41542
LINC01787,1:96492212-96612269,282,1,1,,0.484305,Variable_Threshold,0.3148810472425371,Not_Significant,,,0.007093,6.77729,6.77729
HNF4G,"8:76482438-76641616,8:76614658-76641616",282,1,1,,0.161384,Variable_Threshold,0.7921395244847979,Not_Significant,,,0.00532,13.1693,13.1693
MYO16,"13:108079959-108658354,13:108046253-108658354",282,4,4,,0.451742,Variable_Threshold,0.34510952971693454,Not_Significant,,,0.008866,9.03916,9.03916
ZNF804A,2:185171500-185512463,282,3,3,,0.06935,Variable_Threshold,1.1589535345906963,Not_Significant,,,0.008866,17.3784,17.3784
TENM2,"5:167114511-167623740,5:166432824-167623740,5:166933241-167623740,5:166933241-167623740",282,5,5,,0.520576,Variable_Threshold,0.283515857947544,Not_Significant,,,0.00532,7.76792,7.76792
CAMKV,"3:49870425-49882343,3:49870425-49882343",282,1,1,,0.7875,Variable_Threshold,0.1037494375383619,Not_Significant,,,0.00532,3.42194,3.42194
DDX50,10:70331076-70376609,282,1,1,,0.9095,Variable_Threshold,0.04119729660049764,Not_Significant,,,0.007093,1.67933,1.67933
CYP4F12,"19:15644896-15668984,19:15644896-15668984",282,1,1,,0.70328,Variable_Threshold,0.15287173295363818,Not_Significant,,,0.008866,1.9078,1.9078
ABCF1,"6_qbl_hap2:1786071-1806148,6_qbl_hap2:1786071-1806148,6:30647197-30667278,6:30647197-30667278,6_cox_hap1:1987776-2007853,6_cox_hap1:1987776-2007853",282,2,2,,0.170143,Variable_Threshold,0.7691859138847122,Not_Significant,,,0.00532,13.1693,13.1693
CACNA1I,"22:38296703-38415686,22:38296703-38415686",282,1,1,,0.47931,Variable_Threshold,0.3193835100870467,Not_Significant,,,0.007093,6.77729,6.77729
CUBN,10:16905970-17211816,282,2,2,,0.437934,Variable_Threshold,0.3585913360611893,Not_Significant,,,0.008866,9.65424,9.65424
YIPF3,6:43587547-43592642,282,1,1,,0.282887,Variable_Threshold,0.5483870099766927,Not_Significant,,,0.008866,9.48527,9.48527
PGBD3,10:50393156-50402333,282,1,1,,0.175403,Variable_Threshold,0.7559629829636856,Not_Significant,,,0.00532,13.1693,13.1693
TOR3A,1:177317827-177331752,282,1,1,,0.695067,Variable_Threshold,0.15797333018999377,Not_Significant,,,0.008866,1.9078,1.9078
RALGAPA2,20:20318173-20641287,282,2,2,,0.643501,Variable_Threshold,0.19145077386581913,Not_Significant,,,0.00532,6.32541,6.32541
ZNF230,19:49198948-49209916,282,1,1,,0.812072,Variable_Threshold,0.09040546359569704,Not_Significant,,,0.008866,1.9078,1.9078
ADGRV1,"5:89890369-90496010,5:89890369-90496010",282,1,1,,0.47844,Variable_Threshold,0.3201725182899808,Not_Significant,,,0.008866,6.77729,6.77729
SHQ1,3:72881117-72980286,282,1,1,,0.489724,Variable_Threshold,0.31004861190549265,Not_Significant,,,0.007093,6.77729,6.77729
RBM47,"4:40120053-40212759,4:40120053-40326638,4:40120053-40211355,4:40120053-40327368",282,2,2,,0.176319,Variable_Threshold,0.7537008859392066,Not_Significant,,,0.008866,11.7776,11.7776
GRIN3A,9:103371454-103540750,282,1,1,,0.441016,Variable_Threshold,0.35554565410209393,Not_Significant,,,0.007093,6.32541,6.32541
GUCY1A2,"11:106049954-106394412,11:106049954-106394412",282,2,2,,0.228667,Variable_Threshold,0.640796505931037,Not_Significant,,,0.007093,9.65424,9.65424
EMILIN2,18:2837003-2906001,282,1,1,,0.708099,Variable_Threshold,0.14990601893738983,Not_Significant,,,0.007093,1.67933,1.67933
SKINT1L,1:48339973-48420687,282,1,1,,0.913,Variable_Threshold,0.039529222465701036,Not_Significant,,,0.007093,1.67933,1.67933
LINC01483,"17:65101722-65410736,17:65101722-65410736",282,1,1,,0.2764,Variable_Threshold,0.5584619612978392,Not_Significant,,,0.008866,9.48527,9.48527
LINC01376,2:19031209-19090207,282,1,1,,0.820401,Variable_Threshold,0.08597381893480584,Not_Significant,,,0.008866,1.9078,1.9078
CASP9,"1:15690482-15723872,1:15690482-15723297,1:15690482-15723527,1:15690482-15723527,1:15690482-15723527",282,1,1,,0.166914,Variable_Threshold,0.7775072351137265,Not_Significant,,,0.00532,13.1693,13.1693
GGT1,"22:23329159-23354963,22:23309717-23354972,22:23329159-23354963",282,1,1,,0.483238,Variable_Threshold,0.3158389217763674,Not_Significant,,,0.007093,6.77729,6.77729
LOC100129620,1:99242419-99386996,282,1,1,,0.569399,Variable_Threshold,0.2445832999127435,Not_Significant,,,0.008866,5.66967,5.66967
B3GALT1,2:167857756-168438800,282,4,4,,0.923863,Variable_Threshold,0.034392425701234075,Not_Significant,,,0.007093,4.32548,4.32548
UNC13A,19:17573136-17660008,282,1,1,,0.0428,Variable_Threshold,1.368556230986828,Suggestive,,,0.008866,17.0627,17.0627
ANKRD30BP3,10:44970115-45001495,282,1,1,,0.587312,Variable_Threshold,0.23113112553105747,Not_Significant,,,0.008866,5.66967,5.66967
LINC00944,12:125781199-125822761,282,1,1,,0.229917,Variable_Threshold,0.6384289159284726,Not_Significant,,,0.007093,10.1359,10.1359
RNF8,"6:37429736-37470488,6:37429736-37470488,6:37429736-37470488",282,1,1,,0.166214,Variable_Threshold,0.7793323989232745,Not_Significant,,,0.007093,13.1693,13.1693
LOC283299,11:7828873-7884078,282,1,1,,0.238864,Variable_Threshold,0.6218492993060498,Not_Significant,,,0.007093,10.1359,10.1359
LYZL4,"3:42413578-42427106,3:42413578-42427106",282,1,1,,0.8085,Variable_Threshold,0.09231997575758005,Not_Significant,,,0.007093,3.42194,3.42194
NEK10,"3:27127397-27233018,3:27127397-27385955,3:27127397-27233018,3:27232100-27385878",282,2,2,,0.845755,Variable_Threshold,0.07275542603659337,Not_Significant,,,0.00532,1.60825,1.60825
LINC01495,11:22423793-22470141,282,1,1,,0.487852,Variable_Threshold,0.31171191023499445,Not_Significant,,,0.007093,6.77729,6.77729
GSR,"8:30655120-30705058,8:30655120-30705058,8:30655120-30705058,8:30655124-30704905",282,1,1,,0.497754,Variable_Threshold,0.30298524125344584,Not_Significant,,,0.007093,6.77729,6.77729
SCLY,2:238634380-238672793,282,1,1,,0.468826,Variable_Threshold,0.3289883113598054,Not_Significant,,,0.007093,6.77729,6.77729
SPACA7,13:112078669-112137004,282,1,1,,0.222078,Variable_Threshold,0.653494462396326,Not_Significant,,,0.007093,10.1359,10.1359
RTN1,"14:59132446-59146610,14:59132453-59407247,14:59132446-59167285",282,1,1,,0.284877,Variable_Threshold,0.5453426128044077,Not_Significant,,,0.008866,9.48527,9.48527
SMYD4,17:1629528-1679946,282,1,1,,0.177891,Variable_Threshold,0.7498460235249013,Not_Significant,,,0.00532,13.1693,13.1693
TET2,"4:106286480-106383377,4:106287481-106420409",282,1,1,,0.91,Variable_Threshold,0.040958607678906384,Not_Significant,,,0.007093,1.67933,1.67933
GALNT18,"11:11249001-11600128,11:11249001-11600128",282,2,2,,0.466844,Variable_Threshold,0.3308282184864215,Not_Significant,,,0.007093,7.5051,7.5051
LINC01550,"14:97494019-97514214,14:97494019-97514214,14:97469165-97514214,14:97469165-97514214,14:97496158-97514214,14:97461699-97514214",282,2,2,,0.846903,Variable_Threshold,0.07216632872140018,Not_Significant,,,0.008866,1.98467,1.98467
TERF2,16:67946970-67977411,282,1,1,,0.796,Variable_Threshold,0.09908693226233094,Not_Significant,,,0.007093,3.42194,3.42194
LINC00880,3:158282149-158323485,282,1,1,,0.478123,Variable_Threshold,0.320460364162763,Not_Significant,,,0.007093,6.77729,6.77729
ZNF184,"6:27526504-27548863,6:27526504-27548863,6:27526499-27548656,6:27526499-27548876,6:27479764-27548863,6:27479764-27548863,6:27526499-27548876",282,1,1,,0.479439,Variable_Threshold,0.3192666411494966,Not_Significant,,,0.008866,6.77729,6.77729
LINC00507,12:126965907-127002050,282,1,1,,0.796,Variable_Threshold,0.09908693226233094,Not_Significant,,,0.007093,3.42194,3.42194
LEMD3,"12:63849629-63928402,12:63849629-63928402",282,1,1,,0.283842,Variable_Threshold,0.5469233417232842,Not_Significant,,,0.008866,9.48527,9.48527
CCDC93,2:118389528-118488116,282,1,1,,0.0453,Variable_Threshold,1.3439017979871681,Suggestive,,,0.00532,16.0728,16.0728
SRFBP1,5:121325568-121392227,282,1,1,,0.12241,Variable_Threshold,0.9121831020644705,Not_Significant,,,0.008866,13.2471,13.2471
PCBP1-AS1,2:70042898-70167651,282,1,1,,0.798,Variable_Threshold,0.09799710864927055,Not_Significant,,,0.00532,3.42194,3.42194
BLMH,17:25599346-25643088,282,2,2,,0.126943,Variable_Threshold,0.896391242369547,Not_Significant,,,0.008866,13.2471,13.2471
SLCO1A2,"12:21308800-21439638,12:21308800-21379118",282,3,3,,0.250538,Variable_Threshold,0.6011263937939414,Not_Significant,,,0.008866,11.6944,11.6944
HOOK1,1:60053208-60114582,282,1,1,,0.817,Variable_Threshold,0.08777794346758454,Not_Significant,,,0.00532,3.42194,3.42194
PECAM1,17:59750508-59817725,282,1,1,,0.0899489,Variable_Threshold,1.0460041433451244,Not_Significant,,,0.008866,15.2339,15.2339
FBN2,5:127621499-127901837,282,1,1,,0.401681,Variable_Threshold,0.39611871043987035,Not_Significant,,,0.00532,6.32541,6.32541
DNAH17,17:73931372-74085073,282,1,1,,0.776,Variable_Threshold,0.11013827874181155,Not_Significant,,,0.00532,3.42194,3.42194
ROR2,"9:93528549-93752331,9:93524703-93752331",282,1,1,,0.733333,Variable_Threshold,0.13469877130408375,Not_Significant,,,0.008866,1.9078,1.9078
ADCY10P1,6:41176750-41216551,282,1,1,,0.0408,Variable_Threshold,1.38933983691012,Suggestive,,,0.008866,17.0627,17.0627
GRID1,10:87349289-88116532,282,2,2,,0.584482,Variable_Threshold,0.2332288590462742,Not_Significant,,,0.00532,6.32541,6.32541
FBXL3,13:76477395-76499295,282,1,1,,0.0820298,Variable_Threshold,1.0860283473177632,Not_Significant,,,0.007093,15.2339,15.2339
FBXW2,"9:122559072-122595515,9:122559072-122595515,9:122559072-122595515,9:122559072-122595515",282,2,2,,0.470533,Variable_Threshold,0.32740991269299163,Not_Significant,,,0.007093,6.77729,6.77729
ZNF169,"9:96061400-96103932,9:96061400-96103932,9:96061368-96103932",282,1,1,,0.739542,Variable_Threshold,0.1310371565551516,Not_Significant,,,0.008866,1.9078,1.9078
B3GLCT,13:30672111-30804411,282,1,1,,0.416955,Variable_Threshold,0.3799108138661789,Not_Significant,,,0.00532,6.32541,6.32541
MAK16,8:33462241-33478322,282,1,1,,0.483768,Variable_Threshold,0.31536286247899664,Not_Significant,,,0.007093,6.77729,6.77729
ARPP21,"3:35658852-35810992,3:35696119-35702383,3:35657513-35810992,3:35697435-35702383,3:35656020-35702383,3:35696119-35702383,3:35696119-35702383,3:35655348-35810982,3:35655348-35810982,3:35655348-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35658028-35810982,3:35658028-35810982,3:35658828-35810982,3:35658828-35810982,3:35658828-35810982,3:35658828-35810982,3:35658828-35810982,3:35658828-35810982,3:35660150-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35695684-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35697435-35810982,3:35697435-35810982,3:35697435-35810982,3:35697990-35810982",282,1,1,,0.166003,Variable_Threshold,0.7798840633354098,Not_Significant,,,0.00532,13.1693,13.1693
LOC101927124,14:30959714-30991840,282,1,1,,0.546961,Variable_Threshold,0.2620436390936757,Not_Significant,,,0.008866,5.66967,5.66967
TMEM170B,6:11645967-11691743,282,2,2,,0.965,Variable_Threshold,0.015472686656207449,Not_Significant,,,0.008866,2.44302,2.44302
PID1,"2:229596932-229844247,2:229596932-229844247,2:229596932-229844247,2:229596932-229844247,2:229596932-229805052",282,4,4,,0.141732,Variable_Threshold,0.8485320844424832,Not_Significant,,,0.007093,16.0107,16.0107
INSYN2A,10:128823683-128884845,282,1,1,,0.703435,Variable_Threshold,0.15277602679429897,Not_Significant,,,0.008866,1.9078,1.9078
EML6,2:54805652-55052660,282,1,1,,0.418611,Variable_Threshold,0.3781893637265876,Not_Significant,,,0.00532,6.32541,6.32541
H2BC5,"6:26266327-26279555,6:26266328-26266814",282,1,1,,0.704237,Variable_Threshold,0.15228116121173046,Not_Significant,,,0.007093,1.67933,1.67933
DYRK1A,"21:37661105-37809549,21:37659744-37809549,21:37714470-37809549,21:37713076-37809549,21:37661728-37809549,21:37660944-37820529,21:37660244-37820529",282,1,1,,0.280201,Variable_Threshold,0.5525303191083922,Not_Significant,,,0.008866,9.48527,9.48527
SLAIN2,4:48038302-48122972,282,1,1,,0.34506,Variable_Threshold,0.4621053820186314,Not_Significant,,,0.00532,10.7335,10.7335
